rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,z_snr_out_db,z_snr_improve_db,z_rmse,z_nrmse_std,z_prd_percent,zref_offset,n_samples_eval
105,bw,0,250.0,-2.6243207674860448e-11,4.109310907769756,4.109310907795999,0.19083343099752012,0.6230665762419784,62.30665762439893,4.109310898253323,4.109310898279566,0.19083342850567883,0.6230665769246225,62.30665769266332,-0.29397253692150116,7500
105,bw,5,250.0,4.999999999873652,4.261313929425926,-0.7386860704477263,0.18752289862417357,0.6122577674257386,61.22577674277145,4.261313923030054,-0.7386860768435985,0.1875228961081892,0.6122577678765759,61.2257767878552,-0.29397253692150116,7500
105,bw,10,250.0,9.99999999955709,4.224340875260159,-5.775659124296931,0.18832282493524707,0.614869507650086,61.486950765207034,4.22434086327533,-5.77565913628176,0.18832282252970692,0.6148695084984858,61.48695085004701,-0.29397253692150116,7500
105,bw,15,250.0,14.999999998556042,4.270779821581448,-10.729220176974593,0.18731864727827235,0.6115908916790822,61.159089168105595,4.270779818416463,-10.72922018013958,0.18731864469535156,0.6115908919019352,61.15908919039088,-0.29397253692150116,7500
106,bw,0,250.0,-8.581067961132903e-12,5.73682085063715,5.7368208506457306,0.20119226183392952,0.516605419014029,51.660541901533996,5.736820906399881,5.736820906408462,0.20119226326241277,0.5166054156974627,51.660541569877374,-0.2902952581644058,7500
106,bw,5,250.0,4.999999999929505,5.819243200114056,0.8192432001845509,0.19929213309375426,0.5117264202143182,51.1726420215617,5.819243261710396,0.8192432617808905,0.19929213437489804,0.5117264165853895,51.17264165866884,-0.2902952581644058,7500
106,bw,10,250.0,9.999999999733713,5.833417063256091,-4.166582936477623,0.19896718814873038,0.5108920525405798,51.08920525418763,5.833417115229402,-4.166582884504312,0.19896718964821944,0.5108920494835812,51.08920494848779,-0.2902952581644058,7500
106,bw,15,250.0,14.999999999114571,5.858060359451213,-9.14193963966336,0.19840348557758056,0.5094446221060608,50.94446221073536,5.858060411867853,-9.141939587246718,0.1984034870626948,0.5094446190317211,50.9444619033014,-0.2902952581644058,7500
107,bw,0,250.0,1.4089788613787223e-11,1.8903187991123318,1.890318799098242,0.6865615482572329,0.8044222232158361,80.44222232167678,1.8903187835778734,1.8903187835637836,0.6865615533026682,0.8044222246545216,80.44222246554531,-0.3522668182849884,7500
107,bw,5,250.0,5.0000000000012,1.91144513313773,-3.08855486686347,0.6848936818546077,0.8024680374577895,80.2468037458719,1.9114451167396114,-3.0885548832615886,0.6848936869558868,0.8024680389727713,80.24680389737006,-0.3522668182849884,7500
107,bw,10,250.0,9.999999999960432,1.9349557418630363,-8.065044258097394,0.683042346503341,0.800298886996386,80.02988869973127,1.9349557291399195,-8.065044270820511,0.6830423513018354,0.8002988881686661,80.02988881695929,-0.3522668182849884,7500
107,bw,15,250.0,14.999999999831516,1.9418275749546068,-13.05817242487691,0.6825021719264502,0.7996659817089138,79.96659817098399,1.9418275640404057,-13.05817243579111,0.6825021765790126,0.799665982713729,79.96659827146551,-0.3522668182849884,7500
108,bw,0,250.0,-1.5691440103291905e-10,1.4861230452535201,1.4861230454104346,0.13201996957619325,0.8427404654459967,84.27404654513143,1.486123051482113,1.4861230516390276,0.13201996948477662,0.8427404648416731,84.2740464846991,-0.2515987157821655,7500
108,bw,5,250.0,4.999999999460433,1.6344307438453156,-3.3655692556151178,0.12978492288502116,0.8284731974345099,82.84731974397373,1.6344307462008165,-3.3655692532596166,0.12978492285302412,0.8284731972098387,82.84731972150661,-0.2515987157821655,7500
108,bw,10,250.0,9.99999999825038,1.7961187933321936,-8.203881204918186,0.12739132094782749,0.8131938028314164,81.31938028365474,1.7961187915279544,-8.203881206722427,0.12739132097742925,0.8131938030003337,81.31938030054647,-0.2515987157821655,7500
108,bw,15,250.0,14.999999994423858,1.756300130713606,-13.243699863710251,0.12797666074160757,0.8169302794556562,81.69302794608107,1.7563001237845706,-13.243699870639286,0.12797666084685336,0.8169302801073498,81.69302801125046,-0.2515987157821655,7500
109,bw,0,250.0,-7.549719735652247e-12,2.60764105727678,2.6076410572843294,0.2937984412481069,0.7406583905955033,74.0658390597349,2.6076410481418484,2.607641048149398,0.2937984414049928,0.7406583913744521,74.06583913762975,-0.3798524737358093,7500
109,bw,5,250.0,4.999999999932771,2.3581010773364977,-2.6418989225962735,0.3023614965984775,0.7622456351276476,76.22456351295469,2.3581010770567006,-2.6418989228760705,0.302361496451683,0.7622456351522017,76.2245635154101,-0.3798524737358093,7500
