rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
219,bw,15,250.0,14.999999999336922,3.7997009029510553,-11.200299096385866,0.2895046748736381,0.6456764623995235,64.5676462400947,7500
220,bw,0,250.0,-2.3108179081077898e-11,7.477982517154505,7.477982517177613,0.13410699409951246,0.42276679944180423,42.276679944312164,7500
220,bw,5,250.0,4.99999999988357,7.404425846978152,2.4044258470945827,0.13524750488551218,0.42636221292462506,42.636221292595366,7500
220,bw,10,250.0,9.99999999958845,7.404703601953653,-2.5952963976347974,0.13524318004737268,0.42634857904974316,42.634857905107175,7500
220,bw,15,250.0,14.999999998655209,7.411962984450432,-7.588037014204777,0.13513019544146224,0.4259923997128809,42.599239971420836,7500
221,bw,0,250.0,-3.012800087389557e-11,3.5845042695078404,3.5845042695379683,0.19471547280213355,0.6618731849908381,66.18731849930619,7500
221,bw,5,250.0,4.999999999861369,3.581414784678815,-1.4185852151825538,0.19478474348404445,0.6621086485942337,66.21086485964581,7500
221,bw,10,250.0,9.99999999951825,3.567547869652705,-6.4324521298655455,0.19509596327315246,0.6631665410672084,66.31665410694364,7500
221,bw,15,250.0,14.999999998433214,3.5596322637833806,-11.440367734649833,0.1952738387361722,0.6637711720066317,66.37711720088616,7500
222,bw,0,250.0,-2.1437385312995284e-10,2.182023602276789,2.182023602491163,0.10587331006956943,0.777855308407887,77.78553084135359,7500
222,bw,5,250.0,4.999999999278727,2.2030032735831786,-2.7969967256955486,0.1056178950231446,0.7759787641723449,77.59787641779803,7500
222,bw,10,250.0,9.999999997675776,2.209234929482683,-7.7907650681930924,0.10554214707327556,0.7754222410517593,77.54222410573905,7500
222,bw,15,250.0,14.999999992606796,2.2458703760160645,-12.754129616590731,0.1050979276508925,0.7721585437557034,77.21585437613109,7500
223,bw,0,250.0,-7.685689908436499e-12,3.579676068581463,3.5796760685891487,0.26204241806942397,0.6622412008466726,66.22412008483269,7500
223,bw,5,250.0,4.9999999999323395,3.7337614761866593,-1.2662385237456801,0.2574348436083906,0.6505968050021158,65.05968050037409,7500
223,bw,10,250.0,9.999999999742675,3.7142395954687273,-6.285760404273947,0.25801408930273373,0.6520606915248903,65.2060691526519,7500
223,bw,15,250.0,14.999999999142904,3.7664173303773376,-11.233582668765568,0.25646879733686895,0.6481553848395357,64.81553848411548,7500
228,bw,0,250.0,-1.241764478682443e-11,2.097008891761323,2.097008891773741,0.28727832140679793,0.7855060881005612,78.55060881026843,7500
228,bw,5,250.0,4.9999999999173745,2.051869208384708,-2.9481307915326664,0.2887751636696566,0.789598908974214,78.9598908976348,7500
228,bw,10,250.0,9.999999999695355,2.042347434646071,-7.957652565049283,0.2890919026068532,0.7904649693239406,79.0464969326077,7500
228,bw,15,250.0,14.999999998993271,2.072617986825402,-12.927382012167868,0.288086163309778,0.7877149729544761,78.77149729566048,7500
230,bw,0,250.0,-1.3273485413393004e-11,6.158782751611121,6.158782751624395,0.1776493866919457,0.49210849536745094,49.21084953687984,7500
230,bw,5,250.0,4.999999999914668,6.133691209779338,1.1336912098646694,0.17816331695709967,0.4935321391762938,49.35321391776451,7500
230,bw,10,250.0,9.999999999686796,6.043363836637581,-3.9566361630492155,0.1800257621627927,0.49869131886694607,49.869131886831155,7500
230,bw,15,250.0,14.9999999989662,5.999241993323857,-9.000758005642343,0.18094256830098637,0.501230973506973,50.12309735083454,7500
231,bw,0,250.0,-2.8606292131664196e-11,5.708595451230568,5.708595451259175,0.15484093815159494,0.518286894621286,51.82868946230008,7500
