rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
209,bw,15,250.0,14.999999997609287,6.24472485267882,-8.755275144930467,0.1162996278472369,0.4872633619288306,48.72633619308486,7500
210,bw,0,250.0,-5.994066666643287e-11,2.3041219670322715,2.304121967092212,0.17871356587032228,0.7669974174451695,76.69974174484234,7500
210,bw,5,250.0,4.999999999767091,2.2848672304462987,-2.7151327693207925,0.17911017458471604,0.7686995705984281,76.86995706016893,7500
210,bw,10,250.0,9.999999999220112,2.279322963201968,-7.720677036018143,0.17922453842234368,0.7691903938198346,76.91903938230978,7500
210,bw,15,250.0,14.99999999749042,2.2793321995517504,-12.72066779793867,0.17922434783971883,0.7691895758831527,76.9189575886416,7500
212,bw,0,250.0,-2.0298128843527574e-11,4.6743503892421625,4.674350389262461,0.19153720073541608,0.5838247211026453,58.38247211044044,7500
212,bw,5,250.0,4.999999999892454,4.668457030962279,-0.331542968930175,0.19166720243068358,0.5842209793918497,58.422097939360995,7500
212,bw,10,250.0,9.999999999616554,4.673742019965319,-5.326257979651235,0.19155061668174236,0.5838656142612181,58.38656142629773,7500
212,bw,15,250.0,14.999999998744073,4.676043675801908,-10.323956322942166,0.19149986480668818,0.5837109174232922,58.37109174250511,7500
213,bw,0,250.0,6.4320642019056625e-12,4.5305589292577055,4.530558929251273,0.3351602056085374,0.5935701512484528,59.35701512494917,7500
213,bw,5,250.0,4.9999999999769775,4.515474875412224,-0.4845251245647537,0.3357427558292899,0.5946018501699106,59.460185017095135,7500
213,bw,10,250.0,9.999999999883837,4.482930384136063,-5.517069615747774,0.3370030841559922,0.5968338970029918,59.68338970040366,7500
213,bw,15,250.0,14.999999999589306,4.469925406437543,-10.530074593151763,0.33750804109582055,0.5977281778935398,59.77281778945862,7500
214,bw,0,250.0,-1.374166639838456e-13,1.5521409617342234,1.552140961734361,0.3878930520683839,0.8363594183433549,83.63594183451374,7500
214,bw,5,250.0,4.999999999956205,1.5428586887528533,-3.4571413112033516,0.388307799884139,0.8372536809244824,83.72536809262668,7500
214,bw,10,250.0,9.999999999818149,1.549303081925594,-8.450696917892556,0.3880198063506937,0.8366327208355234,83.66327208373065,7500
214,bw,15,250.0,14.999999999381576,1.5535493029231184,-13.446450696458458,0.3878301636943038,0.8362238209572049,83.6223820958987,7500
215,bw,0,250.0,-3.823703054020599e-11,3.3663541061006685,3.3663541061389055,0.18525920984699562,0.6787069472982485,67.87069473007061,7500
215,bw,5,250.0,4.999999999835725,3.3451429788007543,-1.654857021034971,0.1857121696226931,0.6803663894758679,68.03663894783318,7500
215,bw,10,250.0,9.999999999437158,3.332491768157202,-6.667508231279956,0.185982861025223,0.6813580817950928,68.13580817975601,7500
215,bw,15,250.0,14.999999998176781,3.3269859913125184,-11.673014006864262,0.18610078846607728,0.6817901152332738,68.17901152357427,7500
217,bw,0,250.0,8.549727318453028e-12,0.23271055737202587,0.23271055736347615,0.5981891694161616,0.9735639232257043,97.356392322727,7500
